bus_id,route_id,imei,latitude,longitude,speed,time,flag
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-02 17:08:33",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-02 17:08:46",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-02 17:09:01",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-02 17:09:14",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-02 17:09:28",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-02 17:09:47",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-02 20:40:15",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-03 06:59:28",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-03 07:00:50",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-03 07:09:11",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-03 07:10:48",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-03 07:11:03",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-03 07:11:21",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-03 07:11:34",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-03 07:11:47",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-03 07:12:01",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-03 07:12:16",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-03 07:12:30",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-10-03 07:16:46",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-10-03 07:24:10",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-10-03 07:26:13",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-03 07:31:18",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-03 07:31:45",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-03 07:32:13",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-03 07:32:39",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-03 16:40:52",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-03 16:42:19",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-10-03 16:59:29",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-03 17:04:58",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-03 17:05:16",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-03 17:05:51",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-03 17:06:06",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-03 17:06:29",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-03 17:06:44",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-03 17:06:58",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-03 17:07:19",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-04 06:59:16",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-04 07:01:09",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-04 07:09:25",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-04 07:10:54",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-04 07:11:07",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-04 07:11:22",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-04 07:11:39",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-04 07:11:54",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-04 07:12:09",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-04 07:12:23",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-10-04 07:16:23",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-10-04 07:24:38",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-10-04 07:26:18",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-04 07:31:37",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-04 07:32:05",1
33,10,fb:fd:2a:a8:e2:b,-7.93324,112.60354,10,"2024-10-04 07:58:33",0
33,10,fb:fd:2a:a8:e2:b,-7.93324,112.60354,10,"2024-10-04 07:58:47",1
33,10,fb:fd:2a:a8:e2:b,-7.94329,112.61047,10,"2024-10-04 08:01:06",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-04 15:28:04",1
