bus_id,route_id,imei,latitude,longitude,speed,time,flag
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-01 06:59:57",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-01 07:01:11",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-01 07:08:56",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-01 07:10:31",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-01 07:11:29",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-01 07:11:43",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-01 07:15:28",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-08-01 07:22:48",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-08-01 07:24:30",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-01 07:30:58",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-01 07:31:51",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-01 16:39:28",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-01 16:41:07",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-08-01 16:58:43",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-08-01 17:06:32",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-01 17:12:19",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-01 17:12:32",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-02 06:58:55",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-02 07:00:04",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-02 07:07:58",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-02 07:08:26",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-02 07:09:49",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-02 07:10:04",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-02 07:10:17",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-02 07:10:31",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-02 07:10:44",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-02 07:10:59",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-02 07:11:13",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-02 07:15:32",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-08-02 07:24:02",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-08-02 07:26:13",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-02 07:31:45",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-02 13:59:44",0
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-02 14:00:00",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-02 14:01:33",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-08-02 14:20:14",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-02 14:23:32",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-02 14:23:45",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-02 14:23:58",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-02 14:24:12",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-02 14:24:26",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-02 14:24:39",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-02 14:24:53",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-02 14:25:06",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-02 14:25:20",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-02 14:25:34",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-08-02 16:33:16",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-08-02 16:33:30",1
33,11,fb:fd:2a:a8:e2:b,-7.93338,112.60354,10,"2024-08-02 16:36:31",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-05 06:58:16",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-05 06:59:26",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-05 07:06:48",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-05 07:08:36",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-05 07:08:50",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-05 07:09:04",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-05 07:12:46",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-08-05 07:19:16",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-08-05 07:20:41",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-05 07:26:31",1
33,11,fb:fd:2a:a8:e2:b,-7.93338,112.60354,10,"2024-08-05 12:54:20",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-08-05 12:57:00",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-05 16:40:01",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-05 16:40:15",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-05 16:41:59",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-08-05 16:58:42",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-05 17:02:13",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-05 17:02:28",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-05 17:02:43",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-05 17:02:56",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-05 17:03:09",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-05 17:03:24",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-05 17:03:37",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-05 17:03:51",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-05 17:04:04",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-06 06:58:51",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-06 07:00:02",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-06 07:07:37",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-06 07:08:03",0
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-06 07:08:17",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-06 07:08:32",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-06 07:09:37",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-06 07:09:50",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-06 07:10:05",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-06 07:10:20",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-06 07:10:34",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-06 07:10:50",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-06 07:15:00",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-08-06 07:22:45",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-08-06 07:24:45",0
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-08-06 07:24:57",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-06 07:31:00",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-06 07:31:42",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-06 07:32:14",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-06 16:33:17",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-06 16:34:47",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-08-06 16:48:41",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-06 16:52:19",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-06 16:52:32",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-06 16:52:46",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-06 16:52:59",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-06 16:53:12",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-06 16:53:27",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-06 16:53:40",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-06 16:53:54",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-06 16:54:07",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-06 16:54:22",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-07 06:59:55",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-07 07:01:11",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-07 07:08:27",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-07 07:10:10",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-07 07:10:23",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-07 07:10:40",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-07 07:10:53",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-07 07:14:45",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-08-07 07:21:53",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-08-07 07:23:57",0
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-08-07 07:24:09",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-07 07:29:12",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-07 07:29:24",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-07 07:29:59",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-07 07:30:16",1
33,11,fb:fd:2a:a8:e2:b,-7.94983,112.61554,10,"2024-08-07 13:59:19",1
33,11,fb:fd:2a:a8:e2:b,-7.94983,112.61554,10,"2024-08-07 13:59:33",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-07 16:34:51",0
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-07 16:35:06",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-07 16:36:00",0
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-07 16:36:18",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-08-07 16:50:57",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-07 16:59:53",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-07 17:00:07",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-07 17:00:20",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-07 17:00:34",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-07 17:00:48",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-07 17:01:02",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-07 17:01:16",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-07 17:01:29",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-07 17:01:43",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-08 07:02:13",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-08 07:03:20",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-08 07:10:38",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-08 07:11:53",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-08 07:12:08",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-08 07:12:24",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-08 07:12:37",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-08 07:12:53",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-08 07:16:47",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-08-08 07:23:03",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-08-08 07:24:44",0
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-08-08 07:24:56",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-08 07:30:44",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-08 07:31:18",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-08 07:32:28",1
33,10,fb:fd:2a:a8:e2:b,-7.93324,112.60354,10,"2024-08-08 09:02:42",1
33,10,fb:fd:2a:a8:e2:b,-7.94329,112.61047,10,"2024-08-08 09:05:08",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-08 16:33:05",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-08 16:34:21",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-08 16:34:36",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-08 17:14:18",1
33,11,fb:fd:2a:a8:e2:b,-7.93338,112.60354,10,"2024-08-08 18:24:58",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-09 06:58:46",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-09 07:00:14",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-09 07:08:26",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-09 07:09:59",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-09 07:10:13",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-09 07:10:27",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-09 07:14:21",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-08-09 07:26:14",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-08-09 07:28:13",1
33,10,fb:fd:2a:a8:e2:b,-7.93324,112.60354,10,"2024-08-09 07:53:53",1
33,10,fb:fd:2a:a8:e2:b,-7.94329,112.61047,10,"2024-08-09 07:56:07",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-09 09:19:31",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-09 09:21:31",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-09 09:25:29",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-09 14:42:08",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-09 14:43:20",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-09 14:43:36",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-08-09 14:56:45",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:16:48",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:17:06",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:17:24",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:17:39",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:17:53",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:18:13",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:18:30",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:18:43",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:18:57",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:19:10",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:19:24",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:19:37",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:19:53",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:20:07",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:20:20",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:20:34",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:20:48",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 15:21:02",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 16:58:20",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-08-09 16:58:36",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-08-09 19:33:49",1
33,11,fb:fd:2a:a8:e2:b,-7.93338,112.60354,10,"2024-08-09 19:37:45",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 06:54:33",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 06:54:55",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:24:35",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:25:07",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:25:38",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:26:32",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:27:17",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:28:27",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:28:53",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:29:13",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:29:28",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:30:07",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:30:24",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:30:42",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:30:56",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:31:19",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:31:36",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:31:51",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:32:05",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:32:50",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:34:31",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:37:07",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:39:27",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:39:56",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:40:28",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:40:52",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:41:10",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:41:42",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:42:04",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:42:29",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:43:29",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:44:48",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:45:24",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:45:48",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:46:33",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:47:29",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:48:50",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:49:04",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:49:26",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:49:48",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:50:09",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:51:07",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:51:21",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:51:42",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:51:57",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:52:10",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:52:39",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:53:13",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:54:09",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:54:57",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:55:12",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:55:26",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:55:47",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:56:03",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:56:37",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 07:56:56",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:01:08",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:02:24",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:03:21",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:04:03",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:04:41",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:07:03",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:11:07",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:11:54",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:12:17",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:12:32",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:13:17",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-10 08:13:31",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-10 19:10:52",0
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-10 19:11:06",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-10 19:12:29",0
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-10 19:12:44",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-11 06:47:14",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-11 06:53:06",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-11 07:03:38",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-11 07:03:56",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-11 07:04:18",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-11 07:17:15",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-11 07:17:28",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-11 21:22:20",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-08-11 21:22:35",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-12 06:49:31",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-12 06:49:46",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-12 06:52:55",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-12 06:59:17",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-12 07:00:31",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-12 07:07:59",0
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-08-12 07:08:12",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-12 07:09:34",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-12 07:09:47",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-08-12 07:10:03",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-08-12 07:13:44",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-08-12 07:20:30",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-08-12 07:22:10",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-12 07:28:26",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-08-12 07:28:40",1
33,10,fb:fd:2a:a8:e2:b,-7.93324,112.60354,10,"2024-08-12 08:43:04",1
